type,event,id,created_at,modified_at
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/5.0 Safari/534.35.5"", ""ip"": ""6.239.1.183"", ""customer-id"": null, ""product"": 9, ""position"": 6}",499,2025-01-31 12:54:55.722818,2025-01-31 12:54:55.722818
SIGN_UP_SUCCESS,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/5.0 Safari/534.35.5"", ""ip"": ""6.239.1.183"", ""customer-id"": 73}",500,2025-01-31 12:54:55.929038,2025-01-31 12:54:55.929038
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/5.0 Safari/534.35.5"", ""ip"": ""6.239.1.183"", ""customer-id"": 73, ""page"": ""https://xcc-webshop.com/products/9""}",501,2025-01-31 12:54:55.977418,2025-01-31 12:54:55.977418
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/12.6k5348.0 Mobile/46Y709 Safari/532.1"", ""ip"": ""43.154.153.105"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/13""}",502,2025-01-31 12:54:56.025478,2025-01-31 12:54:56.025478
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/58.0.836.0 Safari/535.1"", ""ip"": ""55.118.150.51"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",503,2025-01-31 12:54:56.082887,2025-01-31 12:54:56.082887
ADD_PRODUCT_TO_CART,"{""product"": 13, ""customer-id"": 75}",504,2025-01-31 12:54:56.125444,2025-01-31 12:54:56.125444
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; tg-TJ) AppleWebKit/534.21.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.21.1"", ""ip"": ""113.65.146.48"", ""customer-id"": null, ""query"": ""Realigned real-time collaboration""}",505,2025-01-31 12:54:56.166115,2025-01-31 12:54:56.166115
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/4.0)"", ""ip"": ""38.26.159.252"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",506,2025-01-31 12:54:56.207839,2025-01-31 12:54:56.207839
PAGE_VIEW,"{""user-agent"": ""Opera/9.62.(Windows NT 4.0; hne-IN) Presto/2.9.174 Version/10.00"", ""ip"": ""187.173.7.109"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",507,2025-01-31 12:54:56.249635,2025-01-31 12:54:56.249635
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.1.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.1.4"", ""ip"": ""129.250.216.242"", ""customer-id"": null, ""product"": 6, ""position"": 1}",508,2025-01-31 12:54:56.291171,2025-01-31 12:54:56.291171
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.1.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.1.4"", ""ip"": ""129.250.216.242"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/6""}",509,2025-01-31 12:54:56.351364,2025-01-31 12:54:56.351364
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/10.7y9818.0 Mobile/09V818 Safari/535.1"", ""ip"": ""73.179.51.33"", ""customer-id"": null, ""product"": 5, ""position"": 4}",510,2025-01-31 12:54:56.414628,2025-01-31 12:54:56.414628
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/10.7y9818.0 Mobile/09V818 Safari/535.1"", ""ip"": ""73.179.51.33"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/5""}",511,2025-01-31 12:54:56.464084,2025-01-31 12:54:56.464084
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nn-NO) AppleWebKit/534.1.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.1.4"", ""ip"": ""108.18.47.226"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/5"", ""referrer"": ""https://google.com""}",512,2025-01-31 12:54:56.507288,2025-01-31 12:54:56.507288
ADD_PRODUCT_TO_CART,"{""product"": 6, ""customer-id"": 76}",513,2025-01-31 12:54:56.552474,2025-01-31 12:54:56.552474
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/28.0.872.0 Mobile/81P062 Safari/534.2"", ""ip"": ""174.45.32.184"", ""customer-id"": null, ""product"": 8, ""position"": 5}",514,2025-01-31 12:54:56.605148,2025-01-31 12:54:56.605148
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/28.0.872.0 Mobile/81P062 Safari/534.2"", ""ip"": ""174.45.32.184"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/8""}",515,2025-01-31 12:54:56.650514,2025-01-31 12:54:56.650514
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Opera/9.66.(X11; Linux x86_64; mi-NZ) Presto/2.9.186 Version/12.00"", ""ip"": ""120.157.181.10"", ""customer-id"": null, ""product"": 2, ""position"": 0}",516,2025-01-31 12:54:56.690318,2025-01-31 12:54:56.690318
PAGE_VIEW,"{""user-agent"": ""Opera/9.66.(X11; Linux x86_64; mi-NZ) Presto/2.9.186 Version/12.00"", ""ip"": ""120.157.181.10"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/2""}",517,2025-01-31 12:54:56.731874,2025-01-31 12:54:56.731874
ADD_PRODUCT_TO_CART,"{""product"": 9, ""customer-id"": 81}",518,2025-01-31 12:54:56.769353,2025-01-31 12:54:56.769353
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0)"", ""ip"": ""173.86.52.224"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/10""}",519,2025-01-31 12:54:56.808974,2025-01-31 12:54:56.808974
ADD_PRODUCT_TO_CART,"{""product"": 4, ""customer-id"": 84}",520,2025-01-31 12:54:56.850555,2025-01-31 12:54:56.850555
SEARCH,"{""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/35.0.846.0 Safari/536.2"", ""ip"": ""170.17.18.159"", ""customer-id"": null, ""query"": ""Synergized upward-trending hub""}",521,2025-01-31 12:54:56.892066,2025-01-31 12:54:56.892066
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0)"", ""ip"": ""111.70.8.176"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/17""}",522,2025-01-31 12:54:56.934235,2025-01-31 12:54:56.934235
SEARCH,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1)"", ""ip"": ""175.107.71.169"", ""customer-id"": null, ""query"": ""Exclusive intangible encoding""}",523,2025-01-31 12:54:56.973950,2025-01-31 12:54:56.973950
PAGE_VIEW,"{""user-agent"": ""Opera/8.37.(X11; Linux i686; sd-IN) Presto/2.9.179 Version/11.00"", ""ip"": ""6.2.139.42"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",524,2025-01-31 12:54:57.025046,2025-01-31 12:54:57.025046
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0)"", ""ip"": ""161.97.104.184"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/14""}",525,2025-01-31 12:54:57.067154,2025-01-31 12:54:57.067154
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 4.4.3; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0"", ""ip"": ""83.11.33.209"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/2""}",526,2025-01-31 12:54:57.108748,2025-01-31 12:54:57.108748
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/13.0u2833.0 Mobile/82E773 Safari/533.0"", ""ip"": ""133.110.248.174"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",527,2025-01-31 12:54:57.150533,2025-01-31 12:54:57.150533
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2012-04-03 11:21:28 Firefox/3.8"", ""ip"": ""168.69.15.57"", ""customer-id"": null, ""product"": 8, ""position"": 0}",528,2025-01-31 12:54:57.192933,2025-01-31 12:54:57.192933
SIGN_UP_SUCCESS,"{""user-agent"": ""Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2012-04-03 11:21:28 Firefox/3.8"", ""ip"": ""168.69.15.57"", ""customer-id"": 97}",529,2025-01-31 12:54:57.396142,2025-01-31 12:54:57.396142
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2012-04-03 11:21:28 Firefox/3.8"", ""ip"": ""168.69.15.57"", ""customer-id"": 97, ""page"": ""https://xcc-webshop.com/products/8""}",530,2025-01-31 12:54:57.437364,2025-01-31 12:54:57.437364
ADD_PRODUCT_TO_CART,"{""product"": 6, ""customer-id"": 101}",531,2025-01-31 12:54:57.478732,2025-01-31 12:54:57.478732
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.44.2 (KHTML, like Gecko) Version/4.0.2 Safari/535.44.2"", ""ip"": ""68.218.128.226"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/11""}",532,2025-01-31 12:54:57.520266,2025-01-31 12:54:57.520266
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Android 3.2.3; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0"", ""ip"": ""189.235.145.157"", ""customer-id"": null, ""query"": ""Profound systematic throughput""}",533,2025-01-31 12:54:57.562847,2025-01-31 12:54:57.562847
ADD_PRODUCT_TO_CART,"{""product"": 9, ""customer-id"": 79}",534,2025-01-31 12:54:57.607444,2025-01-31 12:54:57.607444
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 7_4 rv:4.0; yue-HK) AppleWebKit/535.31.3 (KHTML, like Gecko) Version/5.0.1 Safari/535.31.3"", ""ip"": ""190.135.77.171"", ""customer-id"": null, ""query"": ""Re-contextualized value-added solution""}",535,2025-01-31 12:54:57.652302,2025-01-31 12:54:57.652302
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/54.0.894.0 Mobile/86L331 Safari/533.1"", ""ip"": ""206.225.125.83"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/3""}",536,2025-01-31 12:54:57.703002,2025-01-31 12:54:57.703002
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 4.0.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0"", ""ip"": ""172.114.244.3"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/cart""}",537,2025-01-31 12:54:57.748425,2025-01-31 12:54:57.748425
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/14.9d8099.0 Mobile/56O375 Safari/536.0"", ""ip"": ""94.82.196.86"", ""customer-id"": null, ""query"": ""Innovative motivating protocol""}",538,2025-01-31 12:54:57.792670,2025-01-31 12:54:57.792670
ADD_PRODUCT_TO_CART,"{""product"": 7, ""customer-id"": 85}",539,2025-01-31 12:54:57.835515,2025-01-31 12:54:57.835515
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tt-RU) AppleWebKit/532.50.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.50.4"", ""ip"": ""147.24.7.206"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",540,2025-01-31 12:54:57.877717,2025-01-31 12:54:57.877717
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0)"", ""ip"": ""138.169.219.207"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",541,2025-01-31 12:54:57.930362,2025-01-31 12:54:57.930362
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 4.2.2; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0"", ""ip"": ""19.32.128.142"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/21""}",542,2025-01-31 12:54:57.973912,2025-01-31 12:54:57.973912
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.866.0 Safari/535.0"", ""ip"": ""183.70.83.12"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/9""}",543,2025-01-31 12:54:58.015981,2025-01-31 12:54:58.015981
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Opera/9.32.(Windows NT 5.01; bhb-IN) Presto/2.9.163 Version/10.00"", ""ip"": ""143.105.30.76"", ""customer-id"": null, ""product"": 1, ""position"": 4}",544,2025-01-31 12:54:58.062435,2025-01-31 12:54:58.062435
SIGN_UP_SUCCESS,"{""user-agent"": ""Opera/9.32.(Windows NT 5.01; bhb-IN) Presto/2.9.163 Version/10.00"", ""ip"": ""143.105.30.76"", ""customer-id"": 83}",545,2025-01-31 12:54:58.269433,2025-01-31 12:54:58.269433
PAGE_VIEW,"{""user-agent"": ""Opera/9.32.(Windows NT 5.01; bhb-IN) Presto/2.9.163 Version/10.00"", ""ip"": ""143.105.30.76"", ""customer-id"": 83, ""page"": ""https://xcc-webshop.com/products/1"", ""referrer"": ""https://schmidt.com""}",546,2025-01-31 12:54:58.309469,2025-01-31 12:54:58.309469
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/60.0.810.0 Mobile/95B637 Safari/535.0"", ""ip"": ""175.13.209.106"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/17""}",547,2025-01-31 12:54:58.351447,2025-01-31 12:54:58.351447
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 9_5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/58.0.878.0 Safari/532.0"", ""ip"": ""22.201.126.152"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",548,2025-01-31 12:54:58.391732,2025-01-31 12:54:58.391732
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Opera/8.83.(Windows CE; be-BY) Presto/2.9.163 Version/10.00"", ""ip"": ""208.249.255.120"", ""customer-id"": null, ""product"": 3, ""position"": 0}",549,2025-01-31 12:54:58.434231,2025-01-31 12:54:58.434231
PAGE_VIEW,"{""user-agent"": ""Opera/8.83.(Windows CE; be-BY) Presto/2.9.163 Version/10.00"", ""ip"": ""208.249.255.120"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/3"", ""referrer"": ""https://wheeler-harper.com""}",550,2025-01-31 12:54:58.476186,2025-01-31 12:54:58.476186
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 12_4 rv:2.0; oc-FR) AppleWebKit/533.10.7 (KHTML, like Gecko) Version/5.0 Safari/533.10.7"", ""ip"": ""121.125.119.244"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",551,2025-01-31 12:54:58.518701,2025-01-31 12:54:58.518701
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/18.0.855.0 Mobile/03Q072 Safari/533.1"", ""ip"": ""145.45.35.229"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/3""}",552,2025-01-31 12:54:58.560569,2025-01-31 12:54:58.560569
ADD_PRODUCT_TO_CART,"{""product"": 14, ""customer-id"": 104}",1773,2025-01-31 12:56:35.866478,2025-01-31 12:56:35.866478
ADD_PRODUCT_TO_CART,"{""product"": 8, ""customer-id"": 62}",1949,2025-01-31 12:56:50.500793,2025-01-31 12:56:50.500793
SEARCH,"{""user-agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/14.0.857.0 Safari/534.0"", ""ip"": ""126.249.231.217"", ""customer-id"": null, ""query"": ""Phased human-resource orchestration""}",553,2025-01-31 12:54:58.602473,2025-01-31 12:54:58.602473
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.1v8831.0 Mobile/47A229 Safari/533.0"", ""ip"": ""145.198.109.9"", ""customer-id"": null, ""query"": ""De-engineered responsive project""}",554,2025-01-31 12:54:58.643328,2025-01-31 12:54:58.643328
PAGE_VIEW,"{""user-agent"": ""Opera/8.82.(X11; Linux i686; mai-IN) Presto/2.9.168 Version/11.00"", ""ip"": ""166.51.254.210"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/14""}",555,2025-01-31 12:54:58.683029,2025-01-31 12:54:58.683029
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Android 11; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0"", ""ip"": ""222.41.141.207"", ""customer-id"": null, ""query"": ""Balanced composite data-warehouse""}",556,2025-01-31 12:54:58.733352,2025-01-31 12:54:58.733352
ADD_PRODUCT_TO_CART,"{""product"": 12, ""customer-id"": 103}",557,2025-01-31 12:54:58.772352,2025-01-31 12:54:58.772352
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1)"", ""ip"": ""195.1.250.238"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",558,2025-01-31 12:54:58.813936,2025-01-31 12:54:58.813936
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 10_8) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/46.0.835.0 Safari/536.0"", ""ip"": ""8.26.88.135"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/11"", ""referrer"": ""https://gonzalez.com""}",559,2025-01-31 12:54:58.855058,2025-01-31 12:54:58.855058
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 4.0.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0"", ""ip"": ""126.174.177.53"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/7""}",560,2025-01-31 12:54:58.897238,2025-01-31 12:54:58.897238
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; cs-CZ) AppleWebKit/534.2.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6534.2.7"", ""ip"": ""3.192.73.152"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/1""}",561,2025-01-31 12:54:58.939747,2025-01-31 12:54:58.939747
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.9a8235.0 Mobile/97W863 Safari/532.2"", ""ip"": ""211.220.255.198"", ""customer-id"": null, ""query"": ""Pre-emptive methodical open system""}",562,2025-01-31 12:54:58.980635,2025-01-31 12:54:58.980635
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/16.0.821.0 Mobile/72E545 Safari/532.2"", ""ip"": ""95.195.81.94"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",563,2025-01-31 12:54:59.029814,2025-01-31 12:54:59.029814
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/21.0.826.0 Mobile/53E115 Safari/532.0"", ""ip"": ""173.205.168.131"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/14""}",564,2025-01-31 12:54:59.081408,2025-01-31 12:54:59.081408
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Opera/9.74.(X11; Linux x86_64; bg-BG) Presto/2.9.166 Version/11.00"", ""ip"": ""66.129.26.121"", ""customer-id"": null, ""product"": 13, ""position"": 6}",565,2025-01-31 12:54:59.130992,2025-01-31 12:54:59.130992
PAGE_VIEW,"{""user-agent"": ""Opera/9.74.(X11; Linux x86_64; bg-BG) Presto/2.9.166 Version/11.00"", ""ip"": ""66.129.26.121"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/13""}",566,2025-01-31 12:54:59.185437,2025-01-31 12:54:59.185437
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.898.0 Safari/531.0"", ""ip"": ""41.227.203.171"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/19""}",567,2025-01-31 12:54:59.232423,2025-01-31 12:54:59.232423
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Android 3.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0"", ""ip"": ""143.131.15.14"", ""customer-id"": null, ""query"": ""Mandatory mission-critical complexity""}",568,2025-01-31 12:54:59.274071,2025-01-31 12:54:59.274071
PAGE_VIEW,"{""user-agent"": ""Opera/9.62.(X11; Linux i686; mk-MK) Presto/2.9.174 Version/10.00"", ""ip"": ""82.100.217.85"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/6""}",569,2025-01-31 12:54:59.316602,2025-01-31 12:54:59.316602
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.7p7488.0 Mobile/74T428 Safari/536.2"", ""ip"": ""55.136.199.219"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",570,2025-01-31 12:54:59.357497,2025-01-31 12:54:59.357497
PAGE_VIEW,"{""user-agent"": ""Opera/8.39.(X11; Linux x86_64; pa-IN) Presto/2.9.160 Version/11.00"", ""ip"": ""218.145.145.105"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",571,2025-01-31 12:54:59.400080,2025-01-31 12:54:59.400080
PAGE_VIEW,"{""user-agent"": ""Opera/8.86.(Windows NT 6.0; oc-FR) Presto/2.9.164 Version/10.00"", ""ip"": ""87.170.70.131"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/18""}",572,2025-01-31 12:54:59.441103,2025-01-31 12:54:59.441103
VISIT_RECENTLY_VISITED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": 126, ""product"": 9, ""position"": 4}",573,2025-01-31 12:54:59.481344,2025-01-31 12:54:59.481344
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": 126, ""page"": ""https://xcc-webshop.com/products/9"", ""referrer"": ""https://google.com""}",574,2025-01-31 12:54:59.557526,2025-01-31 12:54:59.557526
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_7 rv:6.0; li-BE) AppleWebKit/531.5.4 (KHTML, like Gecko) Version/4.0 Safari/531.5.4"", ""ip"": ""19.105.170.119"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/11""}",575,2025-01-31 12:54:59.599996,2025-01-31 12:54:59.599996
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""220.24.21.21"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",576,2025-01-31 12:54:59.643063,2025-01-31 12:54:59.643063
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3; rv:1.9.6.20) Gecko/2020-06-16 06:38:02 Firefox/14.0"", ""ip"": ""56.155.204.40"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",577,2025-01-31 12:54:59.686268,2025-01-31 12:54:59.686268
